coral_id,date,transplantation,type,knoll,species,survival_status,trapezia,alpheus,spirobranchus_giganteus,collector,coral_id_raw,species_raw,date_raw,genus,cohort,treatment,coral_uid,monitoring_start,months_of_monitoring,pre_monitoring_date_flag,inverts_observed,collector_clean,bio_colony_id,source_coral_uid,source_cohort,source_monitoring_start,source_transplantation,survey_occasion
13Pd2,2006-02-01,control_unified,control,13,Pocillopora_damicornis,1,1,0,0,NA,13Pd2,Pocillopora_damicornis,1/2/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,2,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,3
13Pd2,2006-03-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/3/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,3,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,4
13Pd2,2006-04-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/4/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,4,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,5
13Pd2,2006-05-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/5/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,5,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,6
13Pd2,2006-06-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/6/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,6,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,7
13Pd2,2006-07-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/7/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,7,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,8
13Pd2,2006-08-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/8/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,8,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,9
13Pd2,2006-09-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/9/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,9,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,10
13Pd2,2006-11-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/11/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,11,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,11
13Pd2,2006-12-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/12/2006,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,12,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,12
13Pd2,2007-02-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/2/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,14,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,13
13Pd2,2007-04-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,16,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,14
13Pd2,2007-06-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/6/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,18,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,15
13Pd2,2007-07-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/7/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,19,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,16
13Pd2,2007-09-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/9/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,21,FALSE,TRUE,NA,13Pd2,13Pd2_control_T1,T1,2005-12-01,control_T1,17
13Pd2,2007-10-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/10/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,22,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,18
13Pd2,2007-12-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/12/2007,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,24,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,19
13Pd2,2008-09-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/9/2008,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,33,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,20
13Pd2,2008-12-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/12/2008,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,36,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,21
13Pd2,2009-04-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/4/2009,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,40,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,22
13Pd2,2009-09-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/9/2009,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,45,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,23
13Pd2,2009-12-01,control_unified,control,13,Pocillopora_damicornis,1,NA,NA,NA,NA,13Pd2,Pocillopora_damicornis,1/12/2009,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,48,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,24
13Pd2,2010-03-01,control_unified,control,13,Pocillopora_damicornis,1,NA,NA,NA,NA,13Pd2,Pocillopora_damicornis,1/3/2010,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,51,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,25
13Pd2,2011-11-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/11/2011,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,71,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,26
13Pd2,2012-03-01,control_unified,control,13,Pocillopora_damicornis,1,0,0,0,NA,13Pd2,Pocillopora_damicornis,1/3/2012,Pocillopora,Unified,control,13Pd2_control_unified,2005-12-01,75,FALSE,TRUE,NA,13Pd2,13Pd2_control_T2,T2,2007-06-01,control_T2,27
13Sp1,2005-12-01,control_unified,control,13,Stylophora_pistillata,0,1,0,0,NA,13Sp1,Stylophora_pistillata,1/12/2005,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,0,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,1
13Sp1,2006-01-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp1,Stylophora_pistillata,1/1/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,1,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,2
13Sp1,2006-02-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp1,Stylophora_pistillata,1/2/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,2,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,3
13Sp1,2006-03-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/3/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,3,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,4
13Sp1,2006-04-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/4/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,4,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,5
13Sp1,2006-05-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/5/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,5,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,6
13Sp1,2006-06-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/6/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,6,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,7
13Sp1,2006-07-01,control_unified,control,13,Stylophora_pistillata,0,1,0,0,NA,13Sp1,Stylophora_pistillata,1/7/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,7,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,8
13Sp1,2006-08-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/8/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,8,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,9
13Sp1,2006-09-01,control_unified,control,13,Stylophora_pistillata,0,1,0,0,NA,13Sp1,Stylophora_pistillata,1/9/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,9,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,10
13Sp1,2006-11-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/11/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,11,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,11
13Sp1,2006-12-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp1,Stylophora_pistillata,1/12/2006,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,12,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,12
13Sp1,2007-02-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/2/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,14,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,13
13Sp1,2007-04-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/4/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,16,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,14
13Sp1,2007-06-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/6/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,18,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,15
13Sp1,2007-07-01,control_unified,control,13,Stylophora_pistillata,0,1,0,0,NA,13Sp1,Stylophora_pistillata,1/7/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,19,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,16
13Sp1,2007-09-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/9/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,21,FALSE,TRUE,NA,13Sp1,13Sp1_control_T1,T1,2005-12-01,control_T1,17
13Sp1,2007-10-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/10/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,22,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,18
13Sp1,2007-12-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/12/2007,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,24,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,19
13Sp1,2008-09-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/9/2008,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,33,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,20
13Sp1,2008-12-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/12/2008,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,36,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,21
13Sp1,2009-04-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/4/2009,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,40,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,22
13Sp1,2009-09-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/9/2009,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,45,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,23
13Sp1,2009-12-01,control_unified,control,13,Stylophora_pistillata,2,NA,NA,NA,NA,13Sp1,Stylophora_pistillata,1/12/2009,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,48,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,24
13Sp1,2010-03-01,control_unified,control,13,Stylophora_pistillata,2,NA,NA,NA,NA,13Sp1,Stylophora_pistillata,1/3/2010,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,51,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,25
13Sp1,2011-11-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/11/2011,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,71,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,26
13Sp1,2012-03-01,control_unified,control,13,Stylophora_pistillata,2,0,0,0,NA,13Sp1,Stylophora_pistillata,1/3/2012,Stylophora,Unified,control,13Sp1_control_unified,2005-12-01,75,FALSE,TRUE,NA,13Sp1,13Sp1_control_T2,T2,2007-06-01,control_T2,27
13Sp2,2005-12-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/12/2005,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,0,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,1
13Sp2,2006-01-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/1/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,1,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,2
13Sp2,2006-02-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/2/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,2,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,3
13Sp2,2006-03-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/3/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,3,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,4
13Sp2,2006-04-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/4/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,4,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,5
13Sp2,2006-05-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/5/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,5,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,6
13Sp2,2006-06-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/6/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,6,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,7
13Sp2,2006-07-01,control_unified,control,13,Stylophora_pistillata,0,1,0,0,NA,13Sp2,Stylophora_pistillata,1/7/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,7,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,8
13Sp2,2006-08-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/8/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,8,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,9
13Sp2,2006-09-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/9/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,9,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,10
13Sp2,2006-11-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/11/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,11,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,11
13Sp2,2006-12-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/12/2006,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,12,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,12
13Sp2,2007-02-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/2/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,14,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,13
13Sp2,2007-04-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/4/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,16,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,14
13Sp2,2007-06-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/6/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,18,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,15
13Sp2,2007-07-01,control_unified,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/7/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,19,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,16
13Sp2,2007-09-01,control_unified,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/9/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,21,FALSE,TRUE,NA,13Sp2,13Sp2_control_T1,T1,2005-12-01,control_T1,17
13Sp2,2007-10-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/10/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,22,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,18
13Sp2,2007-12-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/12/2007,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,24,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,19
13Sp2,2008-09-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/9/2008,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,33,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,20
13Sp2,2008-12-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/12/2008,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,36,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,21
13Sp2,2009-04-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/4/2009,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,40,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,22
13Sp2,2009-09-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/9/2009,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,45,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,23
13Sp2,2009-12-01,control_unified,control,13,Stylophora_pistillata,1,NA,NA,NA,NA,13Sp2,Stylophora_pistillata,1/12/2009,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,48,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,24
13Sp2,2010-03-01,control_unified,control,13,Stylophora_pistillata,1,NA,NA,NA,NA,13Sp2,Stylophora_pistillata,1/3/2010,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,51,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,25
13Sp2,2011-11-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/11/2011,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,71,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,26
13Sp2,2012-03-01,control_unified,control,13,Stylophora_pistillata,1,0,0,0,NA,13Sp2,Stylophora_pistillata,1/3/2012,Stylophora,Unified,control,13Sp2_control_unified,2005-12-01,75,FALSE,TRUE,NA,13Sp2,13Sp2_control_T2,T2,2007-06-01,control_T2,27
14Pd1,2005-12-01,control_unified,control,14,Pocillopora_damicornis,0,0,0,0,NA,14Pd1,Pocillopora_damicornis,1/12/2005,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,0,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,1
14Pd1,2006-01-01,control_unified,control,14,Pocillopora_damicornis,0,0,0,0,NA,14Pd1,Pocillopora_damicornis,1/1/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,1,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,2
14Pd1,2006-02-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,0,NA,14Pd1,Pocillopora_damicornis,1/2/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,2,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,3
14Pd1,2006-03-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,0,NA,14Pd1,Pocillopora_damicornis,1/3/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,3,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,4
14Pd1,2006-04-01,control_unified,control,14,Pocillopora_damicornis,0,3,0,0,NA,14Pd1,Pocillopora_damicornis,1/4/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,4,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,5
14Pd1,2006-05-01,control_unified,control,14,Pocillopora_damicornis,0,1,0,1,NA,14Pd1,Pocillopora_damicornis,1/5/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,5,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,6
14Pd1,2006-06-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,2,NA,14Pd1,Pocillopora_damicornis,1/6/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,6,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,7
14Pd1,2006-07-01,control_unified,control,14,Pocillopora_damicornis,0,1,0,1,NA,14Pd1,Pocillopora_damicornis,1/7/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,7,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,8
14Pd1,2006-08-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,2,NA,14Pd1,Pocillopora_damicornis,1/8/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,8,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,9
14Pd1,2006-09-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,2,NA,14Pd1,Pocillopora_damicornis,1/9/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,9,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,10
14Pd1,2006-11-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,1,NA,14Pd1,Pocillopora_damicornis,1/11/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,11,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,11
14Pd1,2006-12-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,2,NA,14Pd1,Pocillopora_damicornis,1/12/2006,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,12,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,12
14Pd1,2007-02-01,control_unified,control,14,Pocillopora_damicornis,0,0,0,2,NA,14Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,14,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,13
14Pd1,2007-04-01,control_unified,control,14,Pocillopora_damicornis,0,2,0,2,NA,14Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,Unified,control,14Pd1_control_unified,2005-12-01,16,FALSE,TRUE,NA,14Pd1,14Pd1_control_T1,T1,2005-12-01,control_T1,14
